29, Local-government, 122000, Some-college, 10, Never-married, Sales, Not-in-family, White, F, 0, 0, 60, United-States, 0
51, Private, 123011, Masters, 14, Married-civ-spouse, Prof-specialty, Husband, White, F, 0, 1977, 35, United-States, 1
27, Private, 221317, 11th, 7, Married-civ-spouse, Craft-repair, Husband, White, F, 0, 0, 40, Mexico, 0
48, Local-government, 97863, Bachelors, 13, Married-civ-spouse, Prof-specialty, Husband, White, F, 0, 0, 45, Italy, 1
35, Local-government, 275364, Bachelors, 13, Divorced, Tech-support, Unmarried, White, F, 7430, 0, 40, Germany, 1
42, Private, 191149, Masters, 14, Never-married, Prof-specialty, Unmarried, White, M, 0, 0, 40, United-States, 0
39, Local-government, 280570, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, F, 3103, 0, 50, United-States, 1
26, Local-government, 190650, Bachelors, 13, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, F, 0, 0, 40, Taiwan, 0
21, Local-government, 296158, Masters, 9, Never-married, Other-service, Own-child, White, F, 0, 0, 40, United-States, 0
30, Local-government, 209103, Assoc-voc, 11, Married-civ-spouse, Exec-managerial, Husband, White, F, 0, 0, 48, United-States, 0
35, Local-government, 202027, Bachelors, 13, Married-civ-spouse, Handlers-cleaners, Husband, White, F, 7298, 0, 35, United-States, 1
40, Local-government, 315321, Masters, 9, Divorced, Exec-managerial, Unmarried, White, M, 0, 625, 52, United-States, 0
22, Local-government, 91842, Some-college, 10, Never-married, Sales, Not-in-family, White, M, 0, 0, 42, United-States, 0
46, Private, 192323, Some-college, 10, Married-civ-spouse, Protective-serv, Husband, White, F, 0, 0, 38, United-States, 1
20, Local-government, 195770, Some-college, 10, Never-married, Adm-clerical, Own-child, White, F, 0, 0, 26, United-States, 0
49, Local-government, 87928, Assoc-voc, 11, Married-civ-spouse, Craft-repair, Husband, White, F, 5013, 0, 40, United-States, 0
27, Local-government, 135001, Masters, 9, Married-civ-spouse, Craft-repair, Husband, White, F, 0, 0, 40, United-States, 0
46, Self-emp-not-inc, 103538, Prof-school, 15, Married-civ-spouse, Prof-specialty, Husband, White, F, 0, 0, 65, United-States, 1
63, Self-emp-not-inc, 179981, Some-college, 10, Married-civ-spouse, Exec-managerial, Husband, White, F, 0, 0, 60, United-States, 1
30, Private, 154935, Assoc-acdm, 12, Never-married, Protective-serv, Not-in-family, Black, F, 0, 0, 40, United-States, 0
24, Federal-gov, 127185, Assoc-acdm, 12, Married-civ-spouse, Exec-managerial, Wife, White, M, 0, 0, 40, United-States, 0
50, Local-government, 208630, Masters, 14, Divorced, Sales, Not-in-family, White, M, 0, 0, 50, United-States, 1
31, Private, 83671, Some-college, 10, Never-married, Adm-clerical, Not-in-family, Black, M, 0, 0, 40, United-States, 0
53, Local-government, 149650, Masters, 9, Never-married, Sales, Not-in-family, White, F, 0, 2559, 48, United-States, 1
47, Local-government, 238185, Bachelors, 13, Divorced, Adm-clerical, Not-in-family, White, M, 0, 0, 40, United-States, 0
37, Federal-gov, 160910, Masters, 9, Married-civ-spouse, Craft-repair, Husband, White, F, 0, 0, 40, United-States, 0
22, Local-government, 72310, Masters, 9, Never-married, Transport-moving, Not-in-family, White, F, 0, 0, 70, United-States, 0
51, Local-government, 233149, Assoc-acdm, 12, Married-civ-spouse, Exec-managerial, Husband, White, F, 0, 0, 45, United-States, 1
42, Local-government, 68469, Masters, 9, Married-civ-spouse, Craft-repair, Husband, White, F, 0, 0, 40, United-States, 0
49, Federal-gov, 195949, Masters, 9, Married-civ-spouse, Machine-op-inspct, Husband, White, F, 0, 0, 40, United-States, 0
34, Self-emp-not-inc, 246439, Masters, 9, Married-civ-spouse, Farming-fishing, Husband, White, F, 0, 0, 45, United-States, 0
24, Local-government, 149457, Some-college, 10, Never-married, Adm-clerical, Unmarried, White, M, 0, 0, 40, United-States, 0
53, Local-government, 95540, Some-college, 10, Divorced, Adm-clerical, Unmarried, White, M, 1471, 0, 40, United-States, 0
28, Local-government, 33895, Bachelors, 13, Never-married, Sales, Not-in-family, White, F, 0, 0, 45, United-States, 0
54, Local-government, 199307, Some-college, 10, Divorced, Craft-repair, Unmarried, White, M, 0, 0, 48, United-States, 0
58, Local-government, 102509, 10th, 6, Divorced, Transport-moving, Not-in-family, Black, F, 0, 0, 50, United-States, 0
25, Local-government, 178478, Bachelors, 13, Never-married, Adm-clerical, Own-child, White, M, 0, 0, 40, United-States, 0
43, Local-government, 188786, Some-college, 10, Divorced, Transport-moving, Not-in-family, White, F, 0, 0, 45, United-States, 0
26, Local-government, 151551, Some-college, 10, Separated, Sales, Own-child, Amer-Indian-Eskimo, F, 2597, 0, 48, United-States, 0
39, Private, 163278, Some-college, 10, Never-married, Adm-clerical, Not-in-family, White, M, 2202, 0, 44, United-States, 0
49, Local-government, 123584, 11th, 7, Married-civ-spouse, Transport-moving, Husband, White, F, 0, 0, 75, United-States, 0
25, Local-government, 186925, Some-college, 10, Never-married, Other-service, Not-in-family, White, F, 2597, 0, 48, United-States, 0
18, Local-government, 225859, Some-college, 10, Never-married, Transport-moving, Own-child, White, F, 2907, 0, 30, United-States, 0
45, Federal-gov, 380127, Bachelors, 13, Never-married, Exec-managerial, Not-in-family, White, M, 0, 0, 40, United-States, 0
39, Local-government, 190719, Some-college, 10, Divorced, Sales, Not-in-family, White, F, 0, 0, 45, United-States, 0
22, Local-government, 509048, Masters, 9, Never-married, Sales, Other-relative, Black, M, 0, 0, 37, United-States, 0
54, Local-government, 244770, Masters, 9, Never-married, Adm-clerical, Other-relative, White, M, 0, 0, 40, United-States, 0
39, Local-government, 101146, Masters, 9, Divorced, Prof-specialty, Not-in-family, White, M, 4650, 0, 40, United-States, 0
29, Local-government, 110442, Masters, 9, Married-civ-spouse, Handlers-cleaners, Husband, White, F, 0, 0, 45, United-States, 0
27, Local-government, 116531, Bachelors, 13, Never-married, Exec-managerial, Not-in-family, White, M, 0, 0, 40, United-States, 0
61, Local-government, 122246, 12th, 8, Married-civ-spouse, Other-service, Wife, White, M, 0, 0, 40, United-States, 0
21, Local-government, 211601, Some-college, 10, Never-married, Adm-clerical, Own-child, Black, M, 0, 0, 40, United-States, 0
41, Local-government, 206139, Masters, 9, Married-civ-spouse, Sales, Husband, White, F, 0, 0, 40, United-States, 1
27, Local-government, 106935, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, F, 0, 0, 45, United-States, 0
30, Local-government, 147921, Assoc-voc, 11, Divorced, Adm-clerical, Not-in-family, White, M, 0, 0, 46, United-States, 0
41, Local-government, 155106, Masters, 9, Married-civ-spouse, Handlers-cleaners, Husband, White, F, 0, 0, 40, United-States, 0
31, Local-government, 315128, Some-college, 10, Never-married, Adm-clerical, Not-in-family, White, M, 0, 0, 52, United-States, 0
53, Private, 608184, Masters, 9, Married-civ-spouse, Transport-moving, Husband, Black, F, 0, 0, 40, United-States, 1
24, Local-government, 653574, Masters, 9, Never-married, Craft-repair, Own-child, White, F, 0, 0, 40, El-Salvador, 0
40, Private, 240504, Assoc-acdm, 12, Married-civ-spouse, Exec-managerial, Husband, White, F, 0, 0, 40, United-States, 1
19, Local-government, 104830, 7th-8th, 4, Never-married, Transport-moving, Unmarried, White, F, 0, 0, 25, Guatemala, 0
55, Local-government, 104724, Doctorate, 16, Married-civ-spouse, Prof-specialty, Husband, White, F, 0, 0, 40, United-States, 1
43, State-gov, 206927, Masters, 9, Married-civ-spouse, Prof-specialty, Husband, White, F, 0, 0, 40, United-States, 0
49, Local-government, 255466, Some-college, 10, Divorced, Adm-clerical, Not-in-family, White, M, 0, 0, 60, United-States, 0
54, Local-government, 292673, 1st-4th, 2, Married-civ-spouse, Other-service, Husband, White, F, 0, 0, 35, Mexico, 0
26, Private, 197530, Masters, 14, Married-spouse-absent, Prof-specialty, Not-in-family, White, M, 0, 0, 40, United-States, 0
32, Federal-gov, 42900, Prof-school, 15, Married-civ-spouse, Prof-specialty, Husband, White, F, 15024, 0, 50, United-States, 1
23, State-gov, 283499, Masters, 9, Never-married, Protective-serv, Own-child, White, F, 0, 0, 40, United-States, 0
26, Local-government, 176729, Bachelors, 13, Never-married, Craft-repair, Not-in-family, White, F, 0, 0, 45, United-States, 1
59, Local-government, 146013, Some-college, 10, Married-civ-spouse, Sales, Husband, White, F, 4064, 0, 40, United-States, 0
25, Local-government, 247025, Bachelors, 13, Never-married, Sales, Not-in-family, White, F, 3325, 0, 48, United-States, 0
42, Federal-gov, 198316, Masters, 14, Married-civ-spouse, Exec-managerial, Husband, White, F, 0, 0, 40, United-States, 1
31, Local-government, 169240, Masters, 9, Never-married, Other-service, Not-in-family, White, M, 0, 0, 40, United-States, 0
55, Local-government, 199067, Masters, 9, Married-civ-spouse, Craft-repair, Husband, White, F, 0, 0, 40, United-States, 1
42, Local-government, 210525, Some-college, 10, Married-civ-spouse, Tech-support, Husband, White, F, 0, 0, 20, United-States, 1
55, Federal-gov, 35723, Masters, 14, Married-civ-spouse, Exec-managerial, Husband, White, F, 0, 0, 60, United-States, 1
18, Local-government, 148644, Masters, 9, Never-married, Sales, Own-child, White, M, 0, 0, 28, United-States, 0
45, Local-government, 151267, Bachelors, 13, Never-married, Adm-clerical, Not-in-family, Black, M, 0, 0, 40, United-States, 1
42, Private, 569930, Bachelors, 13, Married-civ-spouse, Adm-clerical, Husband, White, F, 0, 0, 45, United-States, 1
19, Local-government, 47577, Some-college, 10, Never-married, Transport-moving, Not-in-family, White, F, 0, 0, 50, United-States, 0
20, Local-government, 275357, Assoc-voc, 11, Never-married, Tech-support, Own-child, White, M, 0, 0, 25, United-States, 0
37, Self-emp-not-inc, 352882, Masters, 9, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander, M, 0, 0, 70, South, 1
47, Local-government, 181652, Masters, 9, Divorced, Adm-clerical, Not-in-family, White, M, 0, 0, 40, United-States, 0
23, Private, 324637, Some-college, 10, Never-married, Adm-clerical, Not-in-family, White, F, 0, 0, 30, United-States, 0
59, ?, 184948, Assoc-voc, 11, Divorced, ?, Not-in-family, White, F, 0, 0, 48, United-States, 0
32, ?, 256371, 12th, 8, Never-married, ?, Own-child, Black, M, 0, 0, 40, United-States, 0
25, Private, 366796, Bachelors, 13, Never-married, Prof-specialty, Not-in-family, White, M, 0, 0, 40, United-States, 0
34, Local-government, 265807, Some-college, 10, Separated, Craft-repair, Not-in-family, White, F, 0, 0, 45, United-States, 0
68, ?, 76371, Masters, 9, Married-civ-spouse, ?, Husband, White, F, 0, 0, 35, United-States, 0
32, Local-government, 210562, Masters, 9, Married-civ-spouse, Machine-op-inspct, Husband, White, F, 0, 0, 40, United-States, 0
35, Self-emp-not-inc, 267776, Masters, 9, Never-married, Other-service, Other-relative, White, M, 0, 0, 30, United-States, 0
32, Private, 95530, Some-college, 10, Married-civ-spouse, Other-service, Husband, White, F, 0, 0, 40, United-States, 0
34, Local-government, 208785, Assoc-acdm, 12, Divorced, Sales, Not-in-family, White, F, 0, 0, 50, United-States, 1
18, Local-government, 131033, 11th, 7, Never-married, Other-service, Other-relative, Black, F, 0, 0, 15, United-States, 0
38, Local-government, 209609, Some-college, 10, Married-civ-spouse, Tech-support, Husband, White, F, 0, 0, 40, United-States, 1
44, Local-government, 185057, Masters, 14, Never-married, Prof-specialty, Not-in-family, White, M, 0, 0, 35, United-States, 0
72, ?, 113044, Masters, 9, Widowed, ?, Not-in-family, White, F, 0, 0, 30, United-States, 0
50, State-gov, 211319, Masters, 14, Never-married, Prof-specialty, Not-in-family, White, F, 0, 0, 38, United-States, 0
36, Local-government, 350783, Masters, 9, Never-married, Prof-specialty, Not-in-family, White, M, 0, 0, 38, United-States, 0
45, Local-government, 186272, Masters, 9, Married-civ-spouse, Handlers-cleaners, Husband, Black, F, 7298, 0, 40, United-States, 1
54, Self-emp-inc, 149650, Masters, 9, Divorced, Other-service, Not-in-family, White, F, 0, 0, 40, Canada, 0
46, Local-government, 114797, Masters, 9, Married-civ-spouse, Machine-op-inspct, Wife, Black, M, 0, 0, 36, United-States, 0
60, Private, 165982, Masters, 14, Married-civ-spouse, Exec-managerial, Husband, White, F, 0, 0, 50, United-States, 1
33, Local-government, 245378, 10th, 6, Married-civ-spouse, Machine-op-inspct, Husband, White, F, 0, 0, 40, United-States, 0
48, Local-government, 98719, Masters, 9, Widowed, Other-service, Not-in-family, White, M, 0, 0, 44, United-States, 0
24, Local-government, 172146, 9th, 5, Never-married, Machine-op-inspct, Not-in-family, White, F, 0, 1721, 40, United-States, 0
23, Local-government, 182342, Masters, 9, Never-married, Craft-repair, Not-in-family, White, F, 0, 0, 40, United-States, 0
18, Local-government, 36882, 12th, 8, Never-married, Sales, Own-child, White, M, 0, 0, 20, United-States, 0
42, Local-government, 115085, Masters, 9, Married-civ-spouse, Adm-clerical, Husband, White, F, 0, 0, 50, United-States, 0
23, Local-government, 193090, Bachelors, 13, Never-married, Prof-specialty, Not-in-family, White, M, 0, 0, 38, United-States, 0
33, Local-government, 204742, Some-college, 10, Married-civ-spouse, Sales, Husband, White, F, 0, 0, 44, United-States, 0
19, Local-government, 115248, Some-college, 10, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, F, 0, 0, 40, Vietnam, 0
35, Local-government, 31023, Bachelors, 13, Married-civ-spouse, Sales, Husband, White, F, 0, 0, 45, United-States, 0
42, State-gov, 202011, Some-college, 10, Never-married, Exec-managerial, Not-in-family, White, M, 0, 0, 40, United-States, 0
61, Local-government, 128230, Masters, 9, Married-civ-spouse, Prof-specialty, Husband, White, F, 0, 0, 30, United-States, 0
32, Local-government, 216145, Some-college, 10, Never-married, Craft-repair, Not-in-family, White, F, 4650, 0, 45, United-States, 0
39, Local-government, 456922, Bachelors, 13, Divorced, Tech-support, Not-in-family, White, F, 0, 0, 40, United-States, 0
54, Local-government, 280292, Some-college, 10, Married-civ-spouse, Sales, Husband, White, F, 0, 0, 32, United-States, 0
57, Local-government, 36990, Masters, 9, Married-civ-spouse, Craft-repair, Husband, Black, F, 0, 0, 52, United-States, 0
48, ?, 184513, Bachelors, 13, Married-civ-spouse, ?, Husband, White, F, 0, 0, 80, United-States, 1
28, Local-government, 303954, Masters, 9, Married-civ-spouse, Craft-repair, Husband, White, F, 0, 1848, 42, United-States, 1
20, ?, 81853, Some-college, 10, Never-married, ?, Own-child, Asian-Pac-Islander, M, 0, 0, 15, United-States, 0
46, Local-government, 117849, Some-college, 10, Married-civ-spouse, Sales, Husband, White, F, 15024, 0, 40, United-States, 1
59, State-gov, 186308, Masters, 14, Married-civ-spouse, Prof-specialty, Husband, White, F, 0, 0, 50, United-States, 0
52, Local-government, 74275, Some-college, 10, Married-civ-spouse, Sales, Husband, White, F, 7298, 0, 45, United-States, 1
48, Self-emp-not-inc, 219021, Prof-school, 15, Married-civ-spouse, Prof-specialty, Husband, White, F, 0, 0, 35, United-States, 1
36, Private, 359001, Some-college, 10, Married-civ-spouse, Protective-serv, Husband, White, F, 0, 0, 48, United-States, 0
45, Local-government, 169180, Some-college, 10, Widowed, Other-service, Unmarried, White, M, 0, 0, 45, United-States, 0
50, Local-government, 74879, Masters, 9, Married-spouse-absent, Handlers-cleaners, Unmarried, White, M, 0, 0, 40, United-States, 0
26, Local-government, 187577, Assoc-voc, 11, Never-married, Sales, Not-in-family, White, F, 0, 0, 55, United-States, 0
18, ?, 279288, 10th, 6, Never-married, ?, Other-relative, White, M, 0, 0, 30, United-States, 0
65, Local-government, 95303, Masters, 9, Married-civ-spouse, Exec-managerial, Husband, White, F, 0, 0, 40, United-States, 1
52, Local-government, 236180, Bachelors, 13, Married-spouse-absent, Other-service, Not-in-family, White, F, 0, 0, 50, United-States, 0
45, Local-government, 165937, Masters, 9, Divorced, Transport-moving, Own-child, White, F, 0, 0, 60, United-States, 0
24, Self-emp-not-inc, 186831, Some-college, 10, Never-married, Exec-managerial, Not-in-family, Black, F, 0, 0, 45, United-States, 0
41, Local-government, 36699, Some-college, 10, Divorced, Exec-managerial, Not-in-family, White, F, 4650, 0, 40, United-States, 0
39, Local-government, 347434, 9th, 5, Married-civ-spouse, Handlers-cleaners, Husband, White, F, 0, 0, 43, Mexico, 0
36, ?, 168223, Bachelors, 13, Never-married, ?, Own-child, White, M, 0, 0, 40, United-States, 0
33, Local-government, 394727, 10th, 6, Never-married, Handlers-cleaners, Unmarried, Black, F, 0, 0, 40, United-States, 0
30, Local-government, 78530, Masters, 9, Never-married, Handlers-cleaners, Not-in-family, White, F, 0, 0, 40, United-States, 0
29, ?, 350603, 10th, 6, Never-married, ?, Own-child, White, M, 0, 0, 38, United-States, 0
19, Local-government, 358631, Masters, 9, Never-married, Adm-clerical, Not-in-family, White, F, 0, 0, 25, United-States, 0
65, Local-government, 143554, Some-college, 10, Separated, Adm-clerical, Not-in-family, White, M, 0, 0, 38, United-States, 0
48, Self-emp-inc, 148995, Bachelors, 13, Divorced, Sales, Not-in-family, White, F, 0, 0, 60, United-States, 1
46, Local-government, 128645, Some-college, 10, Divorced, Prof-specialty, Not-in-family, White, M, 0, 0, 40, United-States, 0
38, Local-government, 114591, Bachelors, 13, Married-civ-spouse, Prof-specialty, Wife, White, M, 15024, 0, 40, United-States, 1
70, Local-government, 102610, Some-college, 10, Divorced, Other-service, Not-in-family, White, F, 0, 0, 80, United-States, 0
40, Local-government, 134026, 11th, 7, Never-married, Other-service, Other-relative, White, F, 0, 0, 40, United-States, 0
34, Private, 183801, Bachelors, 13, Never-married, Other-service, Not-in-family, White, F, 0, 0, 14, United-States, 0
23, Local-government, 176486, Some-college, 10, Never-married, Other-service, Other-relative, White, M, 0, 0, 25, United-States, 0
67, Local-government, 236627, Bachelors, 13, Married-civ-spouse, Prof-specialty, Husband, White, F, 0, 0, 2, United-States, 0
23, Local-government, 161708, Assoc-acdm, 12, Never-married, Other-service, Own-child, White, M, 0, 0, 20, United-States, 0
57, Local-government, 132704, Masters, 14, Separated, Prof-specialty, Not-in-family, White, F, 10520, 0, 32, United-States, 1
33, Local-government, 170148, Masters, 9, Divorced, Adm-clerical, Unmarried, White, M, 0, 0, 45, United-States, 0
26, Local-government, 154093, Masters, 9, Never-married, Transport-moving, Own-child, Black, F, 0, 0, 40, United-States, 0
33, Local-government, 112383, Some-college, 10, Married-civ-spouse, Prof-specialty, Husband, White, F, 0, 0, 40, United-States, 0
42, Local-government, 226902, Bachelors, 13, Married-civ-spouse, Tech-support, Husband, White, F, 0, 0, 45, United-States, 1
30, Local-government, 446358, Masters, 9, Never-married, Adm-clerical, Unmarried, White, F, 0, 0, 41, United-States, 0
57, Self-emp-inc, 42959, Bachelors, 13, Married-civ-spouse, Sales, Wife, White, M, 0, 0, 40, United-States, 1
23, Local-government, 248978, 11th, 7, Married-civ-spouse, Handlers-cleaners, Husband, White, F, 0, 0, 40, Mexico, 0
44, Local-government, 98779, 10th, 6, Married-civ-spouse, Machine-op-inspct, Husband, White, F, 4386, 0, 60, United-States, 0
29, Local-government, 192283, Some-college, 10, Never-married, Other-service, Other-relative, White, M, 0, 0, 20, United-States, 0
23, Local-government, 54472, Some-college, 10, Married-spouse-absent, Other-service, Not-in-family, White, M, 0, 0, 50, United-States, 0
28, ?, 205562, Masters, 14, Never-married, ?, Not-in-family, Black, M, 0, 0, 40, United-States, 0
23, Local-government, 520775, 12th, 8, Never-married, Priv-house-serv, Own-child, White, F, 0, 0, 30, United-States, 0
24, Self-emp-not-inc, 204209, Some-college, 10, Never-married, Farming-fishing, Own-child, White, F, 0, 0, 60, United-States, 0
32, Local-government, 90969, Assoc-voc, 11, Married-civ-spouse, Transport-moving, Husband, White, F, 0, 0, 45, United-States, 1
45, Local-government, 203653, Masters, 9, Married-civ-spouse, Adm-clerical, Husband, Black, F, 7298, 0, 40, United-States, 1
24, Local-government, 161092, Some-college, 10, Married-civ-spouse, Adm-clerical, Husband, White, F, 7298, 0, 40, United-States, 1
32, Local-government, 112176, Some-college, 10, Divorced, Sales, Own-child, White, F, 0, 0, 30, United-States, 0
50, Self-emp-not-inc, 172281, Masters, 9, Married-civ-spouse, Exec-managerial, Husband, White, F, 7688, 0, 50, United-States, 1
27, Local-government, 187981, Masters, 9, Never-married, Handlers-cleaners, Own-child, White, F, 0, 0, 40, United-States, 0
34, Local-government, 141118, Bachelors, 13, Married-spouse-absent, Prof-specialty, Not-in-family, White, M, 0, 0, 35, United-States, 0
74, ?, 272667, Assoc-acdm, 12, Widowed, ?, Not-in-family, White, M, 0, 0, 20, United-States, 0
36, Self-emp-inc, 37019, Masters, 9, Never-married, Farming-fishing, Not-in-family, White, F, 0, 0, 50, United-States, 0
35, Federal-gov, 110188, Bachelors, 13, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, F, 0, 0, 40, Vietnam, 0
37, Local-government, 360743, Some-college, 10, Married-civ-spouse, Craft-repair, Husband, Black, F, 0, 0, 40, United-States, 0
48, State-gov, 55863, Doctorate, 16, Married-civ-spouse, Prof-specialty, Wife, White, M, 0, 1902, 46, United-States, 1
38, Local-government, 234901, Some-college, 10, Married-civ-spouse, Prof-specialty, Husband, White, F, 0, 0, 40, United-States, 0
25, Local-government, 521400, 5th-6th, 3, Never-married, Machine-op-inspct, Other-relative, White, F, 0, 0, 40, Mexico, 0
67, Local-government, 105438, Masters, 9, Separated, Machine-op-inspct, Other-relative, White, M, 0, 0, 40, United-States, 0
66, Local-government, 86010, 10th, 6, Widowed, Transport-moving, Not-in-family, White, M, 0, 0, 11, United-States, 0
33, Private, 183923, Masters, 14, Married-civ-spouse, Prof-specialty, Wife, White, M, 7688, 0, 35, United-States, 1
27, Local-government, 183511, Masters, 9, Married-civ-spouse, Handlers-cleaners, Husband, White, F, 0, 0, 40, United-States, 0
51, Private, 166461, Doctorate, 16, Married-civ-spouse, Prof-specialty, Wife, Black, M, 0, 0, 40, United-States, 1
42, Local-government, 287244, Masters, 9, Married-civ-spouse, Craft-repair, Husband, White, F, 0, 0, 55, United-States, 0
41, Self-emp-inc, 75742, Prof-school, 15, Married-civ-spouse, Prof-specialty, Husband, White, F, 0, 0, 45, El-Salvador, 1
51, Local-government, 162745, Masters, 9, Married-civ-spouse, Craft-repair, Husband, White, F, 7298, 0, 50, United-States, 1
20, Local-government, 121023, Some-college, 10, Never-married, Adm-clerical, Own-child, White, M, 0, 0, 15, United-States, 0
17, Local-government, 270942, 5th-6th, 3, Never-married, Other-service, Other-relative, White, F, 0, 0, 48, Mexico, 0
46, Self-emp-inc, 320124, Masters, 9, Married-civ-spouse, Exec-managerial, Wife, Amer-Indian-Eskimo, M, 15024, 0, 40, United-States, 1
74, Local-government, 91488, 1st-4th, 2, Married-civ-spouse, Transport-moving, Husband, Black, F, 0, 0, 20, United-States, 0
48, Local-government, 355978, Masters, 14, Married-civ-spouse, Exec-managerial, Husband, White, F, 0, 0, 40, United-States, 0
50, Local-government, 41890, Masters, 9, Married-civ-spouse, Craft-repair, Husband, White, F, 0, 0, 40, United-States, 0
24, Local-government, 228686, Some-college, 10, Never-married, Other-service, Not-in-family, White, F, 0, 0, 45, United-States, 0
27, Local-government, 183802, Masters, 9, Married-civ-spouse, Handlers-cleaners, Husband, White, F, 0, 0, 40, United-States, 0
20, Local-government, 138768, Masters, 9, Never-married, Transport-moving, Own-child, White, F, 0, 0, 30, United-States, 0
35, Local-government, 226789, Some-college, 10, Married-civ-spouse, Exec-managerial, Husband, White, F, 0, 0, 58, United-States, 0
60, Local-government, 52152, Masters, 14, Never-married, Prof-specialty, Not-in-family, White, F, 0, 0, 50, United-States, 0
58, Local-government, 147707, 11th, 7, Married-civ-spouse, Sales, Husband, White, F, 0, 0, 40, United-States, 0
25, Local-government, 180212, Masters, 9, Never-married, Adm-clerical, Unmarried, Black, M, 0, 0, 40, United-States, 0
55, Local-government, 183580, Some-college, 10, Married-civ-spouse, Craft-repair, Husband, White, F, 0, 0, 38, United-States, 0
33, Local-government, 213226, Masters, 9, Divorced, Sales, Not-in-family, White, F, 0, 0, 50, United-States, 0
22, Local-government, 221745, Some-college, 10, Divorced, Machine-op-inspct, Own-child, White, M, 0, 0, 40, United-States, 0
45, Local-government, 183598, Masters, 9, Divorced, Adm-clerical, Not-in-family, White, M, 0, 0, 40, United-States, 0
55, State-gov, 153451, Masters, 9, Married-civ-spouse, Tech-support, Wife, White, M, 0, 1887, 40, United-States, 1
31, Local-government, 78602, Assoc-acdm, 12, Divorced, Other-service, Unmarried, Amer-Indian-Eskimo, M, 0, 0, 40, United-States, 0
26, Local-government, 37379, Bachelors, 13, Never-married, Exec-managerial, Not-in-family, White, M, 0, 0, 45, United-States, 0
34, ?, 164309, 11th, 7, Married-civ-spouse, ?, Wife, White, M, 0, 0, 8, United-States, 0
33, Self-emp-not-inc, 34102, Masters, 9, Never-married, Other-service, Not-in-family, White, M, 0, 0, 35, United-States, 0
35, Federal-gov, 103214, Doctorate, 16, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, M, 0, 0, 60, United-States, 1
31, State-gov, 373432, Bachelors, 13, Married-civ-spouse, Prof-specialty, Husband, White, F, 7298, 0, 55, United-States, 1
29, Local-government, 253801, Masters, 9, Never-married, Craft-repair, Other-relative, White, F, 0, 0, 40, United-States, 0
31, Local-government, 101761, Masters, 9, Married-civ-spouse, Craft-repair, Husband, White, F, 0, 0, 51, United-States, 0
33, Local-government, 203488, Some-college, 10, Never-married, Exec-managerial, Own-child, White, F, 0, 0, 45, United-States, 0
51, Local-government, 195105, Masters, 9, Divorced, Priv-house-serv, Own-child, White, M, 0, 0, 40, United-States, 0
32, Local-government, 137076, Some-college, 10, Married-civ-spouse, Exec-managerial, Husband, White, F, 15024, 0, 60, United-States, 1
38, Local-government, 63509, Assoc-voc, 11, Married-civ-spouse, Craft-repair, Husband, White, F, 0, 0, 50, United-States, 0
49, Local-government, 68505, 9th, 5, Divorced, Other-service, Not-in-family, Black, F, 0, 0, 37, United-States, 0
55, Private, 135439, Bachelors, 13, Widowed, Prof-specialty, Not-in-family, White, M, 0, 0, 48, United-States, 0
25, Local-government, 217006, 11th, 7, Married-civ-spouse, Machine-op-inspct, Husband, White, F, 0, 0, 40, United-States, 0
24, Local-government, 254293, Bachelors, 13, Never-married, Exec-managerial, Not-in-family, White, F, 2174, 0, 45, United-States, 0
26, Local-government, 226196, Masters, 9, Never-married, Transport-moving, Own-child, White, F, 0, 0, 40, United-States, 0
26, Federal-gov, 276075, Some-college, 10, Married-civ-spouse, Adm-clerical, Husband, Black, F, 0, 0, 40, United-States, 0
40, Local-government, 264663, Bachelors, 13, Never-married, Prof-specialty, Own-child, White, M, 0, 0, 60, United-States, 0
35, Local-government, 196491, Bachelors, 13, Never-married, Sales, Not-in-family, White, F, 0, 0, 50, United-States, 0
37, Local-government, 405723, 1st-4th, 2, Married-civ-spouse, Machine-op-inspct, Husband, White, F, 0, 0, 40, Mexico, 0
58, Local-government, 236596, Some-college, 10, Married-civ-spouse, Exec-managerial, Husband, White, F, 0, 0, 40, United-States, 1
21, Local-government, 185251, Masters, 9, Never-married, Sales, Own-child, White, F, 0, 0, 40, United-States, 0
32, Local-government, 123291, 12th, 8, Married-civ-spouse, Machine-op-inspct, Husband, White, F, 0, 0, 40, United-States, 0
28, Local-government, 109162, Masters, 14, Never-married, Prof-specialty, Not-in-family, White, M, 0, 0, 50, United-States, 0
51, Local-government, 231181, Some-college, 10, Never-married, Machine-op-inspct, Not-in-family, White, F, 0, 0, 21, United-States, 0
32, Local-government, 283400, Masters, 9, Never-married, Machine-op-inspct, Not-in-family, White, M, 0, 0, 40, United-States, 0
42, State-gov, 117583, Doctorate, 16, Divorced, Prof-specialty, Not-in-family, White, M, 8614, 0, 60, United-States, 1
50, Local-government, 172175, Prof-school, 15, Married-civ-spouse, Prof-specialty, Husband, White, F, 0, 0, 50, United-States, 1
