"Id",age","job","marital","education","default","housing","loan","contact","month","day_of_week","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed"
13759,80,"retired","divorced","basic.4y","no","yes","yes","cellular","apr","thu",1,10,2,"success",-1.8,93.749,-34.6,0.644,5008.7
13760,31,"technician","single","university.degree","no","no","yes","cellular","apr","tue",3,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1
13761,48,"services","married","high.school","unknown","unknown","unknown","telephone","may","tue",1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191
13762,45,"blue-collar","married","professional.course","no","no","no","cellular","oct","tue",1,999,0,"nonexistent",-3.4,92.431,-26.9,0.744,5017.5
13763,56,"services","divorced","high.school","no","no","no","telephone","may","mon",7,999,0,"nonexistent",-1.8,92.893,-46.2,1.354,5099.1
13764,29,"services","single","unknown","no","yes","no","cellular","apr","thu",2,999,0,"nonexistent",-1.8,93.749,-34.6,0.659,5008.7
13765,47,"self-employed","single","unknown","no","yes","no","cellular","jul","wed",1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1
13766,38,"self-employed","divorced","basic.9y","no","yes","yes","cellular","jul","thu",3,999,0,"nonexistent",1.4,93.918,-42.7,4.968,5228.1
13767,31,"services","single","professional.course","no","no","no","telephone","jun","thu",1,999,0,"nonexistent",1.4,94.465,-41.8,4.866,5228.1
13768,44,"management","divorced","basic.9y","unknown","no","no","telephone","may","fri",2,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191
13769,54,"services","married","high.school","no","no","no","cellular","jul","tue",1,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1
13770,55,"retired","married","high.school","no","no","no","cellular","may","tue",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.266,5099.1
13771,35,"technician","married","professional.course","no","no","no","cellular","aug","mon",2,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
13772,28,"blue-collar","single","basic.9y","unknown","no","no","cellular","may","wed",3,999,0,"nonexistent",-1.8,92.893,-46.2,1.334,5099.1
13773,44,"blue-collar","married","basic.6y","no","yes","no","cellular","apr","thu",1,999,0,"nonexistent",-1.8,93.075,-47.1,1.41,5099.1
13774,52,"self-employed","married","university.degree","no","no","no","cellular","aug","tue",1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
13775,31,"technician","single","professional.course","no","no","no","cellular","apr","mon",1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1
13776,46,"blue-collar","married","basic.9y","no","no","no","cellular","nov","tue",1,999,0,"nonexistent",-0.1,93.2,-42,4.153,5195.8
13777,34,"student","single","professional.course","no","yes","no","telephone","oct","fri",1,999,0,"nonexistent",-1.1,94.601,-49.5,0.993,4963.6
13778,52,"admin.","divorced","university.degree","unknown","no","no","cellular","jul","tue",2,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1
13779,55,"technician","married","professional.course","no","yes","yes","cellular","jul","thu",5,999,0,"nonexistent",1.4,93.918,-42.7,4.968,5228.1
13780,35,"admin.","single","university.degree","no","no","yes","cellular","aug","thu",1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
13781,38,"admin.","divorced","university.degree","no","yes","no","cellular","nov","thu",3,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8
13782,51,"blue-collar","married","high.school","no","no","no","cellular","nov","fri",4,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8
13783,35,"admin.","married","university.degree","no","no","no","telephone","jun","fri",2,999,0,"nonexistent",1.4,94.465,-41.8,4.967,5228.1
13784,33,"technician","single","high.school","no","unknown","unknown","cellular","may","mon",2,999,0,"nonexistent",-1.8,92.893,-46.2,1.244,5099.1
13785,51,"services","divorced","basic.6y","unknown","no","yes","telephone","may","wed",3,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191
13786,31,"technician","single","university.degree","unknown","no","no","cellular","nov","wed",3,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8
13787,34,"technician","married","high.school","no","yes","no","cellular","aug","thu",3,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
13788,57,"management","married","university.degree","no","yes","no","cellular","aug","thu",17,999,0,"nonexistent",1.4,93.444,-36.1,4.962,5228.1
13789,34,"admin.","married","university.degree","no","no","no","telephone","jun","fri",2,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1
13790,26,"blue-collar","married","basic.9y","unknown","yes","no","cellular","jul","tue",1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1
13791,28,"technician","married","basic.9y","no","yes","no","cellular","may","wed",1,999,1,"failure",-1.8,92.893,-46.2,1.281,5099.1
13792,30,"unemployed","married","basic.9y","no","no","no","cellular","jul","fri",2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1
13793,41,"technician","married","basic.9y","no","no","no","telephone","may","wed",1,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191
13794,39,"admin.","married","university.degree","no","no","no","cellular","jun","mon",1,999,0,"nonexistent",-2.9,92.963,-40.8,1.266,5076.2
13795,32,"services","married","high.school","unknown","no","no","cellular","jul","mon",1,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1
13796,33,"services","divorced","high.school","no","yes","no","telephone","jun","fri",4,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1
13797,30,"admin.","single","university.degree","no","yes","no","cellular","jun","tue",1,999,0,"nonexistent",-2.9,92.963,-40.8,1.262,5076.2
13798,45,"technician","married","high.school","no","yes","no","cellular","apr","mon",2,999,1,"failure",-1.8,93.075,-47.1,1.405,5099.1
13799,37,"services","married","high.school","no","yes","no","cellular","jul","mon",2,999,0,"nonexistent",-2.9,92.469,-33.6,0.944,5076.2
13800,31,"self-employed","single","university.degree","no","no","no","cellular","aug","mon",1,999,2,"failure",-1.7,94.027,-38.3,0.898,4991.6
13801,37,"admin.","single","university.degree","no","yes","no","cellular","nov","wed",1,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8
13802,42,"admin.","married","university.degree","no","yes","no","telephone","jul","thu",12,999,0,"nonexistent",1.4,93.918,-42.7,4.968,5228.1
13803,49,"technician","married","professional.course","no","yes","no","cellular","may","fri",1,999,1,"failure",-1.8,92.893,-46.2,1.313,5099.1
13804,50,"admin.","married","basic.9y","no","no","no","cellular","aug","tue",3,999,0,"nonexistent",1.4,93.444,-36.1,4.968,5228.1
13805,38,"admin.","married","high.school","no","yes","no","telephone","jun","fri",2,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1
13806,24,"admin.","married","university.degree","no","yes","no","cellular","jul","wed",1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1
13807,55,"admin.","married","high.school","no","no","no","telephone","may","tue",2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191
13808,29,"services","single","high.school","no","yes","no","telephone","jun","thu",2,999,0,"nonexistent",1.4,94.465,-41.8,4.866,5228.1
13809,35,"admin.","married","high.school","no","yes","no","cellular","may","thu",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.266,5099.1
13810,58,"admin.","divorced","university.degree","unknown","yes","no","cellular","aug","mon",2,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1
13811,27,"student","single","university.degree","no","yes","no","cellular","jul","thu",1,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1
13812,57,"self-employed","married","university.degree","no","no","no","telephone","jul","thu",16,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1
13813,30,"technician","married","high.school","no","no","no","cellular","jul","fri",26,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1
13814,30,"admin.","single","university.degree","no","yes","no","cellular","jul","thu",1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1
13815,46,"admin.","married","university.degree","no","no","no","telephone","may","tue",2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191
13816,50,"entrepreneur","married","high.school","no","yes","no","cellular","apr","mon",1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1
13817,78,"retired","married","basic.4y","no","yes","no","cellular","jul","mon",1,13,2,"success",-1.7,94.215,-40.3,0.87,4991.6
13818,32,"management","married","high.school","no","yes","no","telephone","may","fri",2,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191
13819,39,"blue-collar","married","high.school","no","yes","no","cellular","may","wed",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099.1
13820,41,"services","married","high.school","no","unknown","unknown","telephone","jun","wed",1,999,0,"nonexistent",1.4,94.465,-41.8,4.962,5228.1
13821,42,"blue-collar","married","basic.9y","no","yes","no","telephone","may","wed",1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191
13822,36,"admin.","single","university.degree","no","no","no","cellular","nov","wed",2,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8
13823,43,"blue-collar","married","basic.4y","no","yes","no","cellular","nov","wed",5,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8
13824,38,"technician","single","high.school","no","yes","no","cellular","apr","fri",1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1
13825,33,"admin.","single","university.degree","no","yes","no","telephone","may","tue",5,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191
13826,49,"admin.","single","basic.6y","no","yes","yes","cellular","apr","fri",2,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1
13827,31,"entrepreneur","single","university.degree","no","yes","yes","cellular","may","thu",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.266,5099.1
13828,34,"technician","married","unknown","no","yes","no","cellular","nov","tue",1,3,1,"success",-1.1,94.767,-50.8,1.046,4963.6
13829,50,"admin.","single","university.degree","no","no","no","telephone","may","tue",3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191
13830,27,"services","single","university.degree","no","no","no","cellular","jul","thu",2,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1
13831,38,"housemaid","married","basic.4y","no","no","no","cellular","aug","thu",1,999,0,"nonexistent",1.4,93.444,-36.1,4.968,5228.1
13832,25,"admin.","single","university.degree","no","no","no","telephone","aug","tue",3,999,0,"nonexistent",-2.9,92.201,-31.4,0.838,5076.2
13833,46,"technician","married","university.degree","no","unknown","unknown","cellular","jul","wed",1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1
13834,38,"services","single","high.school","no","yes","no","cellular","aug","thu",3,999,0,"nonexistent",1.4,93.444,-36.1,4.968,5228.1
13835,57,"blue-collar","married","unknown","unknown","yes","no","telephone","may","tue",2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191
13836,29,"services","married","basic.9y","unknown","no","no","telephone","may","fri",1,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191
13837,56,"admin.","married","university.degree","unknown","yes","no","cellular","aug","wed",2,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1
13838,37,"admin.","single","university.degree","no","yes","no","cellular","nov","mon",1,999,0,"nonexistent",-0.1,93.2,-42,4.191,5195.8
13839,46,"unemployed","married","basic.9y","unknown","no","no","telephone","jun","tue",7,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1
13840,40,"blue-collar","single","basic.9y","no","no","no","telephone","jun","mon",2,999,0,"nonexistent",1.4,94.465,-41.8,4.96,5228.1
13841,49,"admin.","married","high.school","no","no","yes","telephone","may","thu",3,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191
13842,29,"admin.","married","university.degree","no","no","no","cellular","nov","wed",1,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8
13843,38,"technician","married","professional.course","unknown","no","no","telephone","may","mon",2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191
13844,43,"unemployed","married","basic.4y","no","no","no","cellular","may","wed",2,999,0,"nonexistent",-1.8,92.893,-46.2,1.334,5099.1
13845,43,"admin.","married","high.school","no","no","yes","cellular","jul","mon",3,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1
13846,40,"admin.","single","university.degree","no","yes","no","telephone","jun","wed",2,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1
13847,47,"management","divorced","basic.6y","unknown","yes","yes","telephone","may","fri",1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191
13848,60,"retired","married","basic.9y","unknown","yes","no","telephone","may","fri",3,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191
13849,48,"management","married","basic.9y","no","yes","no","cellular","may","tue",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1
13850,44,"blue-collar","married","basic.9y","unknown","unknown","unknown","telephone","may","wed",1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191
13851,35,"admin.","married","university.degree","no","no","no","cellular","jul","thu",10,999,0,"nonexistent",1.4,93.918,-42.7,4.968,5228.1
13852,32,"admin.","married","university.degree","no","yes","no","cellular","mar","mon",1,999,0,"nonexistent",-1.8,92.843,-50,1.52,5099.1
13853,46,"admin.","married","high.school","no","yes","no","cellular","aug","thu",3,999,0,"nonexistent",1.4,93.444,-36.1,4.962,5228.1
13854,26,"admin.","single","university.degree","no","no","no","cellular","aug","mon",1,6,5,"success",-1.7,94.027,-38.3,0.904,4991.6
13855,50,"admin.","single","university.degree","no","unknown","unknown","cellular","jul","wed",3,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1
13856,34,"technician","divorced","professional.course","no","yes","no","cellular","jul","wed",1,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1
13857,29,"blue-collar","married","basic.4y","no","yes","yes","cellular","mar","tue",2,999,0,"nonexistent",-1.8,92.843,-50,1.556,5099.1
13858,52,"retired","married","university.degree","no","yes","yes","telephone","nov","mon",3,999,0,"nonexistent",-0.1,93.2,-42,4.191,5195.8
13859,33,"technician","single","professional.course","no","yes","yes","cellular","jul","mon",1,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1
13860,39,"blue-collar","married","basic.4y","unknown","unknown","unknown","telephone","may","fri",1,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191
13861,35,"technician","married","professional.course","no","yes","no","cellular","jul","thu",3,999,0,"nonexistent",1.4,93.918,-42.7,4.968,5228.1
13862,30,"admin.","married","high.school","unknown","yes","no","cellular","nov","wed",3,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8
13863,37,"self-employed","married","university.degree","no","no","no","cellular","nov","fri",2,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8
13864,39,"entrepreneur","married","university.degree","unknown","yes","no","cellular","apr","mon",1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1
13865,23,"blue-collar","single","basic.9y","no","yes","no","cellular","may","mon",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.299,5099.1
13866,45,"blue-collar","married","basic.4y","unknown","no","no","telephone","may","fri",5,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191
13867,31,"admin.","single","high.school","no","yes","no","cellular","nov","fri",2,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8
13868,40,"technician","married","basic.9y","unknown","yes","no","telephone","may","thu",1,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191
13869,38,"housemaid","divorced","university.degree","no","no","no","cellular","nov","wed",2,999,0,"nonexistent",-1.1,94.767,-50.8,1.03,4963.6
13870,40,"blue-collar","married","basic.4y","no","no","no","cellular","may","thu",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.266,5099.1
13871,34,"admin.","married","university.degree","no","no","no","cellular","nov","fri",3,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8
13872,57,"housemaid","married","basic.4y","no","no","no","telephone","jun","wed",1,999,0,"nonexistent",1.4,94.465,-41.8,4.962,5228.1
13873,26,"services","single","high.school","no","yes","no","cellular","jul","wed",10,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1
13874,43,"technician","single","professional.course","no","no","no","telephone","may","fri",3,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191
13875,58,"admin.","married","high.school","no","no","no","cellular","aug","thu",1,999,0,"nonexistent",1.4,93.444,-36.1,4.968,5228.1
13876,81,"retired","divorced","basic.4y","no","yes","no","cellular","oct","thu",2,3,2,"success",-1.1,94.601,-49.5,0.987,4963.6
13877,34,"blue-collar","married","basic.9y","no","yes","no","cellular","apr","fri",1,999,1,"failure",-1.8,93.075,-47.1,1.405,5099.1
13878,42,"blue-collar","married","basic.9y","no","no","no","cellular","jul","thu",3,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1
13879,50,"technician","married","professional.course","no","unknown","unknown","cellular","nov","tue",1,999,0,"nonexistent",-0.1,93.2,-42,4.153,5195.8
13880,27,"services","married","high.school","no","yes","no","cellular","jul","mon",3,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1
13881,31,"admin.","married","high.school","no","no","no","cellular","jul","fri",8,999,0,"nonexistent",-1.7,94.215,-40.3,0.861,4991.6
13882,43,"blue-collar","married","basic.4y","unknown","no","yes","telephone","may","mon",1,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191
13883,55,"unknown","married","university.degree","no","yes","no","cellular","aug","wed",1,999,0,"nonexistent",-2.9,92.201,-31.4,0.854,5076.2
13884,29,"admin.","single","university.degree","no","yes","yes","cellular","may","tue",1,999,2,"failure",-1.8,92.893,-46.2,1.344,5099.1
13885,29,"management","single","university.degree","no","yes","no","cellular","aug","thu",2,999,0,"nonexistent",1.4,93.444,-36.1,4.962,5228.1
13886,29,"admin.","married","high.school","no","no","no","telephone","jun","mon",1,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1
13887,40,"blue-collar","married","basic.9y","unknown","yes","no","cellular","apr","thu",1,999,1,"failure",-1.8,93.075,-47.1,1.41,5099.1
13888,46,"technician","married","basic.9y","no","yes","no","cellular","nov","tue",1,999,1,"failure",-0.1,93.2,-42,4.153,5195.8
13889,51,"unemployed","married","basic.4y","unknown","yes","no","telephone","may","thu",2,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191
13890,28,"technician","divorced","high.school","no","yes","no","telephone","may","thu",1,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191
13891,48,"blue-collar","married","basic.6y","no","yes","no","telephone","may","fri",5,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191
13892,60,"admin.","married","basic.9y","no","yes","no","cellular","aug","thu",1,999,0,"nonexistent",1.4,93.444,-36.1,4.962,5228.1
13893,53,"blue-collar","married","basic.4y","unknown","yes","yes","telephone","jul","fri",7,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1
13894,58,"retired","married","professional.course","no","yes","yes","cellular","aug","thu",1,999,0,"nonexistent",1.4,93.444,-36.1,4.968,5228.1
13895,37,"admin.","married","high.school","no","unknown","unknown","telephone","may","fri",1,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191
13896,37,"technician","married","university.degree","no","yes","yes","cellular","may","fri",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.259,5099.1
13897,30,"technician","single","university.degree","no","yes","no","cellular","aug","fri",3,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
13898,35,"admin.","married","university.degree","no","yes","no","telephone","jun","wed",5,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1
13899,49,"management","married","university.degree","no","no","no","cellular","apr","thu",1,999,0,"nonexistent",-1.8,93.075,-47.1,1.365,5099.1
13900,53,"admin.","single","high.school","no","no","no","telephone","jun","thu",1,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1
13901,31,"admin.","married","university.degree","no","yes","yes","cellular","aug","fri",2,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
13902,28,"technician","single","professional.course","no","no","no","telephone","may","fri",2,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191
13903,41,"management","married","high.school","unknown","no","no","cellular","may","tue",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1
13904,28,"admin.","single","university.degree","no","no","no","cellular","mar","wed",2,999,0,"nonexistent",-1.8,92.843,-50,1.548,5099.1
13905,36,"blue-collar","married","professional.course","no","yes","no","cellular","jul","mon",5,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1
13906,35,"blue-collar","married","basic.9y","unknown","no","no","cellular","jul","thu",1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1
13907,37,"technician","single","professional.course","no","no","no","telephone","may","mon",5,999,0,"nonexistent",-1.8,92.893,-46.2,1.354,5099.1
13908,30,"management","married","university.degree","no","no","yes","cellular","aug","thu",3,999,0,"nonexistent",1.4,93.444,-36.1,4.962,5228.1
13909,33,"admin.","single","high.school","no","yes","no","cellular","may","wed",1,999,1,"failure",-1.8,92.893,-46.2,1.281,5099.1
13910,35,"admin.","married","university.degree","unknown","no","no","cellular","aug","mon",3,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
13911,43,"blue-collar","married","unknown","no","no","yes","telephone","may","tue",6,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1
13912,53,"blue-collar","divorced","basic.4y","no","no","no","cellular","jul","tue",1,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1
13913,40,"unemployed","single","high.school","unknown","yes","no","cellular","may","mon",4,999,0,"nonexistent",-1.8,92.893,-46.2,1.299,5099.1
13914,38,"admin.","married","high.school","no","yes","no","cellular","nov","mon",1,999,1,"failure",-3.4,92.649,-30.1,0.714,5017.5
13915,49,"technician","married","university.degree","no","no","no","telephone","may","mon",3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191
13916,48,"blue-collar","married","basic.9y","no","no","no","cellular","may","fri",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.25,5099.1
13917,43,"entrepreneur","married","professional.course","no","no","no","cellular","aug","tue",2,999,0,"nonexistent",1.4,93.444,-36.1,4.968,5228.1
13918,25,"blue-collar","single","basic.9y","unknown","yes","no","telephone","may","thu",1,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191
13919,50,"blue-collar","married","university.degree","unknown","no","no","cellular","nov","fri",1,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8
13920,54,"technician","married","professional.course","unknown","yes","no","cellular","aug","mon",2,999,0,"nonexistent",1.4,93.444,-36.1,4.97,5228.1
13921,34,"admin.","married","university.degree","no","yes","no","cellular","aug","fri",2,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
13922,39,"blue-collar","married","basic.4y","unknown","yes","no","telephone","jun","wed",4,999,0,"nonexistent",1.4,94.465,-41.8,4.962,5228.1
13923,34,"unemployed","single","university.degree","no","yes","no","cellular","jun","tue",2,999,0,"nonexistent",-1.7,94.055,-39.8,0.761,4991.6
13924,31,"entrepreneur","single","university.degree","no","yes","no","cellular","jul","thu",1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1
13925,53,"admin.","divorced","high.school","no","yes","no","telephone","may","fri",4,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191
13926,43,"services","married","high.school","unknown","yes","no","telephone","may","fri",6,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191
13927,53,"admin.","divorced","high.school","no","yes","no","cellular","jun","mon",1,999,1,"failure",-2.9,92.963,-40.8,1.266,5076.2
13928,50,"technician","married","professional.course","no","yes","no","telephone","may","thu",1,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191
13929,47,"housemaid","married","basic.4y","unknown","no","no","cellular","jul","tue",2,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1
13930,32,"technician","single","university.degree","no","no","no","cellular","nov","thu",1,999,1,"failure",-0.1,93.2,-42,4.076,5195.8
13931,49,"entrepreneur","divorced","basic.9y","no","no","no","cellular","may","fri",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.25,5099.1
13932,26,"admin.","married","high.school","no","no","no","telephone","may","thu",4,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191
13933,31,"blue-collar","married","basic.9y","no","yes","no","telephone","jun","tue",3,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1
13934,57,"technician","married","professional.course","no","yes","no","cellular","nov","fri",2,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8
13935,30,"technician","single","university.degree","no","no","no","cellular","sep","thu",2,999,0,"nonexistent",-1.1,94.199,-37.5,0.879,4963.6
13936,45,"blue-collar","divorced","professional.course","unknown","yes","no","cellular","jul","wed",1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1
13937,38,"technician","married","professional.course","no","no","no","telephone","jun","mon",2,999,0,"nonexistent",1.4,94.465,-41.8,4.96,5228.1
13938,46,"blue-collar","married","basic.9y","unknown","no","no","telephone","may","wed",2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191
13939,30,"services","married","high.school","no","yes","no","cellular","nov","thu",1,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8
13940,47,"blue-collar","divorced","basic.9y","no","no","no","telephone","jul","tue",1,999,0,"nonexistent",1.4,93.918,-42.7,4.955,5228.1
13941,31,"blue-collar","single","basic.9y","no","yes","no","telephone","may","tue",1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191
13942,48,"admin.","single","basic.4y","unknown","no","no","cellular","nov","wed",2,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8
13943,46,"admin.","married","high.school","no","yes","no","telephone","may","fri",4,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191
13944,29,"admin.","married","basic.9y","no","yes","no","cellular","jul","fri",5,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1
13945,67,"retired","married","basic.4y","no","no","no","cellular","aug","mon",2,13,1,"success",-1.7,94.027,-38.3,0.898,4991.6
13946,35,"blue-collar","married","basic.6y","no","yes","no","cellular","may","thu",2,999,1,"failure",-1.8,92.893,-46.2,1.327,5099.1
13947,44,"blue-collar","married","basic.9y","no","no","yes","cellular","jul","fri",3,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1
13948,46,"unemployed","divorced","basic.9y","no","no","no","telephone","jun","wed",3,999,0,"nonexistent",1.4,94.465,-41.8,4.962,5228.1
13949,32,"admin.","married","university.degree","no","yes","no","cellular","aug","thu",8,999,0,"nonexistent",1.4,93.444,-36.1,4.962,5228.1
13950,23,"student","single","basic.6y","no","yes","no","cellular","may","tue",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.266,5099.1
13951,40,"blue-collar","married","basic.4y","no","no","yes","cellular","nov","mon",2,999,0,"nonexistent",-0.1,93.2,-42,4.191,5195.8
13952,57,"retired","married","basic.4y","no","no","yes","cellular","jun","mon",1,999,0,"nonexistent",-2.9,92.963,-40.8,1.26,5076.2
13953,51,"admin.","divorced","high.school","no","yes","yes","cellular","nov","tue",2,6,4,"failure",-1.1,94.767,-50.8,1.049,4963.6
13954,57,"blue-collar","married","unknown","unknown","yes","no","telephone","may","thu",1,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191
13955,50,"retired","single","university.degree","no","no","no","cellular","nov","fri",5,999,1,"failure",-0.1,93.2,-42,4.021,5195.8
13956,33,"unemployed","single","university.degree","no","no","no","cellular","nov","thu",2,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8
13957,40,"blue-collar","single","basic.4y","no","no","no","cellular","jul","tue",2,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1
13958,54,"retired","married","basic.9y","unknown","no","no","telephone","may","fri",2,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191
13959,47,"blue-collar","divorced","basic.9y","unknown","yes","no","telephone","may","wed",2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191
13960,46,"admin.","married","university.degree","no","yes","no","telephone","jun","fri",7,999,0,"nonexistent",1.4,94.465,-41.8,4.967,5228.1
